"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Europe & Central Asia (excluding high income)","ECA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.31417261223852","2.35086883783195","2.4703329132749","2.46001202080467","2.40229853076268","2.3498431609106","2.33168400905558","2.28553355233745","2.2413730474068","2.44544147571318","2.19183998648683","2.15768174694133","2.13020913562142","2.08046156935281","1.9951700565622","1.94670674414538","1.87967769077146","1.82168720242734","1.77677088869939","1.70770268895536","1.6445720805771","1.57219020607037","1.50847647665978","1.47360771505545","1.40043761504081","1.37022871780716","1.32802652504812","1.29017327046183","1.26129902756133","1.19969921675019","1.17757366686249","1.13135000021456",
"Europe & Central Asia","ECS","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","1.7","1.8","1.8","1.7","1.7","1.7","1.7","1.6","1.7","1.6","1.5","1.5","1.4","1.4","1.3","1.3","1.2","1.2","1.1","1.1","1","1","1","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.8",
"Ecuador","ECU","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.4","3.2","3.1","3","2.9","2.8","2.7","2.7","2.6","2.6","2.6","2.5","2.4","2.4","2.3","2.2","2.2","2.1","2","1.9","1.9","1.8","1.8","1.7","1.6","1.7","1.5","1.5","1.4","1.4","1.3",
"Egypt, Arab Rep.","EGY","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","4.6","4.2","3.9","3.7","3.5","3.3","3.2","3","2.9","2.7","2.6","2.5","2.4","2.3","2.3","2.4","2.4","2.5","2.5","2.5","2.5","2.5","2.4","2.3","2.3","2.2","2.2","2.1","2.1","2","2",
"Euro area","EMU","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.06046121767105","1.05287959165194","1.02366855596982","0.976257824223094","0.967485413485473","0.956205640070896","0.889706074770287","0.860501011281748","0.83874210022987","0.809670612153088","0.770809363473112","0.733579774179194","0.702275869502307","0.669835735642261","0.659693286168033","0.650354482066265","0.584662657249552","0.58038816764178","0.572334878680616","0.548729331602298","0.526082582016828","0.49832261137297","0.496267283244102","0.470407483254138","0.462632957078214","0.448927729566828","0.446008175268802","0.422740376186426","0.41632650190747","0.412436342351855","0.408237422390096","0.407876701073063",
"Eritrea","ERI","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4","11.8","11.2","10.6","10.1","9.6","9.1","8.6","8.1","7.7","7.3","7","6.7","6.4","6.1","5.8","5.6","5.4","5.2","5","4.9","4.7","4.6","4.4","4.3","4.2","4.1","4","3.9","3.8","3.7","3.6",
"Spain","ESP","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","1.1","1.1","1","1","1","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4","0.4",
"Estonia","EST","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.2","2.2","2.1","2.1","2","1.9","1.9","1.8","1.7","1.6","1.5","1.4","1.3","1.3","1.2","1.1","1.1","1","1","0.9","0.9","0.8","0.8","0.8","0.7","0.7","0.7","0.6","0.6","0.6","0.5",
"Ethiopia","ETH","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5","20.7","19.9","19.1","18.2","17.4","16.6","15.8","15.1","14.4","13.7","13","12.3","11.7","11","10.3","9.6","8.9","8.2","7.5","6.9","6.3","5.8","5.2","4.8","4.3","4","3.7","3.4","3.2","3.1","3",
"European Union","EUU","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.20678035224064","1.18392689813277","1.15457188804296","1.10559712042489","1.09009302295684","1.07447874415642","1.01329362540623","0.999637765264908","1.00197366980376","0.99097519676713","0.966718028352598","0.919462381937336","0.853628074907301","0.789485006087228","0.7555944498705","0.730281137290808","0.67087192837014","0.66305294805044","0.644179888400375","0.622951770574598","0.599502520695035","0.568129528135337","0.55991973179533","0.53748599037111","0.527326348790794","0.5038389781933","0.499099142541436","0.4798294712409","0.470545884155893","0.468029754088285","0.459300706331636","0.446303760271687",
"Fragile and conflict affected situations","FCS","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4267954527086","10.2341284814465","10.0383094514984","10.1288496409653","9.57279203574259","9.38193108383196","9.17774374681338","8.97857863529353","8.87536796154414","8.62602763834333","8.46732188860589","8.31097501111873","8.11475911627021","7.94875060785758","7.79077925940608","7.63798748656071","7.47349480462725","7.31872393159501","7.78688904301938","7.01825944319593","7.32242830311726","6.71989716922752","6.61545335062635","6.47481689349838","6.35605338813282","6.18418037256454","6.0689348687307","5.87998624210005","5.79414643573383","5.67130226275022","5.56276397101782","5.47730779504488",
"Finland","FIN","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4",
"Fiji","FJI","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","5.1","5","4.9","4.8","4.7","4.6","4.4","4.3","4.1","3.9","3.8","3.6","3.4","3.3","3.1","3","2.9","2.8","2.7","2.7","2.6","2.6","2.6","2.6","2.6","2.8","2.7","2.7","2.7","2.8","2.8",
"France","FRA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4",
"Faroe Islands","FRO","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","3.8","3.7","3.7","3.6","3.6","3.5","3.5","3.4","3.3","3.3","3.2","4.9","3.1","3.1","3.1","3.1","3.1","3.1","3","3","3","2.9","2.9","2.8","2.7","2.7","2.6","2.5","2.5","2.4","2.4",
"Gabon","GAB","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8","7.8","7.9","7.9","7.9","7.9","8","8","8.1","8.1","8.2","8.3","8.3","8.4","8.5","8.6","8.6","8.6","8.6","8.5","8.4","8.2","8.1","7.9","7.7","7.5","7.4","7.2","7","6.9","6.7","6.5",
"United Kingdom","GBR","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4",
"Georgia","GEO","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","1.7","1.4","1.3","1.3","1.2","1.2","1.2","1.1","1.1","1.1","1.1","1.1","1.2","1.2","1.2","1.3","1.3","1.3","1.4","1.4","1.4","1.4","1.4","1.4","1.3","1.3","1.2","1.2","1.1","1.1","1",
"Ghana","GHA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6","8.5","8.3","8.2","8","7.9","7.7","7.6","7.4","7.2","7.1","6.9","6.8","6.6","6.5","6.3","6.2","6","5.9","5.8","5.6","5.5","5.4","5.3","5.2","5.1","4.9","4.8","4.7","4.6","4.5","4.4",
"Gibraltar","GIB","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4","13.9","13.4","13","12.5","12.1","11.7","11.3","10.9","10.6","10.3","10","9.7","9.4","9.1","8.8","8.6","8.4","8.2","8","7.8","7.6","7.4","7.2","7","6.9","6.7","6.5","6.4","6.2","6.1","5.9",
"Gambia, The","GMB","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5","11.2","10.9","10.7","10.4","10.1","9.8","9.5","9.3","9","8.8","8.5","8.2","8","7.7","7.5","7.2","7","6.8","6.6","6.4","6.2","6","5.8","5.6","5.4","5.3","5.1","5","4.8","4.7","4.5",
"Guinea-Bissau","GNB","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","7","7.1","7","7.1","9.2","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7.1","7","6.9","6.8","6.7","6.6","6.4","6.3","6.2","6","5.9","5.8","5.6",
"Equatorial Guinea","GNQ","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1","12","11.9","11.9","11.8","11.7","11.6","11.5","11.3","11.2","11","10.8","10.5","10.3","10.1","9.8","9.6","9.3","9.1","8.9","8.6","8.4","8.2","8","7.8","7.6","7.4","7.2","7.1","6.9","6.7","6.6",
"Greece","GRC","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4",
"Grenada","GRD","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","1.8","1.8","1.8","1.8","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.8","1.8","1.8","1.8","1.9","1.9","1.9","1.9","2","2","2","2.1","2.1","2.1","2.1","2.1",
"Greenland","GRL","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","4.8","4.5","4.1","3.9","3.6","3.5","3.3","3.2","3.1","3","2.9","2.8","2.8","2.7","3.1","2.6","2.5","2.5","2.4","2.3","2.3","2.3","2.2","2.2","2.2","2.2","2.1","2.1","2.1","2","1.9",
"Guam","GUM","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","2.6","2.5","2.4","2.4","2.4","2.3","2.3","2.3","2.3","2.3","2.4","2.4","2.4","2.4","2.5","2.5","2.5","2.6","2.6","2.7","2.7","2.8","2.8","2.9","2.9","2.9","2.9","2.9","2.8","2.8","2.7",
"High income","HIC","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","1.3","1.3","1.2","1.2","1.2","1.1","1.1","1","1","1","0.9","0.9","0.9","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6",
"Hong Kong SAR, China","HKG","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.2","3.1","3","3","2.9","2.8","2.8","11.4","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.8","2.8","2.9","2.9","3","3","3.1","3.1","3.1","3.1","3","3",
"Heavily indebted poor countries (HIPC)","HPC","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0192465645805","11.831919592698","11.6632263872639","11.9202001487483","13.5561529692464","10.9760491697584","10.7643103427938","10.5226474691349","10.4381835677591","9.92329435482632","9.64192751726386","9.36225619014913","9.08236733284786","8.82325123554251","8.58649477496463","8.32419760678833","8.0947839682884","7.87536997101837","7.69182637575262","7.47055783915269","7.79777895673431","7.10622631126705","6.90950044105699","6.734153225336","6.59358325171887","6.45079677516981","6.31337281188544","6.1923638487889","6.09504789314204","5.99612737359967","5.88884042263621","5.79304046172306",
"Croatia","HRV","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","1.6","1.3","1.2","1.1","1.2","1","0.9","0.9","0.8","0.8","0.8","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6",
"Haiti","HTI","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.9","9.7","9.5","9.3","9","8.8","8.6","8.3","8.1","7.9","7.7","7.4","7.2","7","8","6.6","6.4","6.2","6.1","5.9","41","5.5","5.4","5.2","5.1","4.9","4.8","4.7","4.5","4.4","4.3","5.1",
"Hungary","HUN","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","1.3","1.2","1.2","1.2","1.1","1.1","1.1","1.1","1","1","1","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.6","0.5","0.5",
"IBRD only","IBD","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.14308410201817","4.0029334515479","3.92222605826277","3.78524718393227","3.7018008350924","3.61914790687486","3.5464523747876","3.463516143793","3.35734659747202","3.29848472926513","3.19984960505872","3.13913373852364","3.06248010998675","3.08433074456911","3.14941901777827","2.93652580295078","2.89800836241364","2.83363919907784","2.82121535383817","2.72243542879278","2.61052911300213","2.53481537129463","2.47668151916358","2.37948486789361","2.27755759623965","2.22747773653033","2.11951518143249","2.06540528247377","2.0104560009746","1.91869886121931","1.86118732360801","1.78326224218409",
"IDA & IBRD total","IBT","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.40359882740802","5.42829519812015","5.18819329773699","5.09890589176854","5.19875675591549","4.86107390712303","4.76335237408421","4.64322662579873","4.52477366361611","4.38963890680771","4.26217572261272","4.17949204678757","4.09428288276083","4.09910690310343","4.14200068828888","4.06296285255722","3.95340877699346","3.89192426983068","3.96872909842691","3.77944194635723","3.75547833606953","3.60037326719513","3.54889761794599","3.46099792351995","3.37895605045696","3.33163874935557","3.23799768749212","3.16732784212665","3.11946763666063","3.04143403158405","2.97953542603499","2.90723651862053",
"IDA total","IDA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.6061991683815","10.1038579460966","9.29977164199076","9.32372159928398","9.9587940152983","8.76979823596886","8.55834507131572","8.2921646326376","8.10955404598014","7.71649642180476","7.47195558974417","7.26414935337345","7.0562128939838","6.90909611375855","6.79079408507531","6.94943328161208","6.55710241515612","6.42144026809293","6.63227766810932","6.16407627021228","6.27066910522919","5.88532667669207","5.79466965303262","5.67600717951389","5.5900777219841","5.50586281180055","5.39911941598956","5.26232637938201","5.19995380841442","5.12339018717854","5.02942871488063","4.94403406410597",
"IDA blend","IDB","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.15671760764282","8.03145837141206","7.92970910009942","7.81496861616923","7.70968596697297","7.57422383723394","7.4132737153439","7.20404048671597","7.09684923403587","6.87972354987263","6.74186748209114","6.62503984845711","6.43170203924863","6.31706238145324","6.21387214989851","6.98692346061058","6.12144847125193","6.02915343858932","5.98016514368869","5.95626290414072","5.902613583037","5.81362058023783","5.79808310535836","5.70215727335642","5.68432591145779","5.57303112235159","5.54519967959596","5.42347464503431","5.33821639752836","5.27128645036775","5.16339625887388","5.02317930222292",
"Indonesia","IDN","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","4.4","4.3","4.1","4","3.9","3.8","3.7","3.6","3.5","3.4","3.3","3.2","3.2","5.8","3","2.9","2.8","2.8","2.7","2.6","2.6","2.5","2.4","2.4","2.3","2.3","2.2","2.2","2.1","2.1","2",
"IDA only","IDX","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3236581528034","11.1362657016008","9.98596264378231","10.0818484070154","11.0948869241198","9.37718163034567","9.14197109952916","8.84787055066451","8.62767235154255","8.14528597606624","7.84723649361339","7.59356341231327","7.37809124586195","7.21383409634834","7.08745400977086","6.93019066715268","6.78005458634033","6.62153498730954","6.96395446845175","6.26958581903613","6.45741583534446","5.92170349132023","5.79293817674202","5.66274026877573","5.54227469851119","5.47181798238671","5.32516453374578","5.18076597898748","5.12981510201242","5.04803643969086","4.96080958655658","4.9032650891236",
"Isle of Man","IMN","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","6.9","6.8","6.6","6.5","6.3","6.2","6.1","5.9","5.8","5.6","5.5","5.3","5.2","5","4.8","4.7","4.5","4.3","4.2","4","3.8","3.7","3.5","3.3","3.2","3","2.9","2.8","2.6","2.5","2.4",
"Not classified","INX","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4","0.3","0.3",
"Iran, Islamic Rep.","IRN","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.6","3.4","3.2","3.1","2.9","2.8","2.7","2.6","2.6","2.5","2.5","2.5","2.5","4.1","2.5","2.6","2.6","2.7","2.7","2.7","2.7","2.6","2.5","2.3","2.2","2.1","2","1.9","1.8","1.8","1.7","1.6",
"Iraq","IRQ","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","4.2","4.1","4","3.9","3.7","3.6","3.5","3.4","3.3","3.3","3.2","3.2","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3","3","2.9","2.9","2.8","2.7","2.7",
"Iceland","ISL","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","0.9","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.3",
"Israel","ISR","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4",
"Italy","ITA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","0.9","0.8","0.8","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4",
"Jamaica","JAM","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.2","2.2","2.2","2.1","2.1","2.1","2","2","2","1.9","1.9","1.9","1.9","1.8","1.8","1.8","1.8","1.8","1.7","1.7","1.7","1.7","1.6","1.6","1.6","1.6","1.5","1.5","1.5","1.4","1.4",
"Jordan","JOR","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","1.9","1.9","1.9","1.8","1.8","1.7","1.7","1.7","1.6","1.6","1.6","1.5","1.5","1.5","1.5","1.4","1.4","1.4","1.3","1.3","1.3","1.2","1.2","1.2","1.1","1.1","1.1","1.1","1","1",
"Japan","JPN","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.7","0.7","0.7","0.7","0.8","0.7","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.9","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4",
"Kazakhstan","KAZ","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","2.7","2.7","2.7","2.7","2.7","2.6","2.6","2.5","2.4","2.4","2.4","2.3","2.3","2.3","2.3","2.3","2.2","2.2","2.1","2","1.9","1.8","1.7","1.6","1.6","1.5","1.5","1.5","1.4","1.4","1.4",
"Kenya","KEN","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5.2","5.3","5.4","5.6","5.6","5.7","5.7","5.7","5.7","5.6","5.6","5.5","5.3","5.2","5","4.9","4.8","4.8","4.7","4.7","4.7","4.7","4.7","4.7","4.6","4.6","4.5","4.4","4.4","4.3","4.2",
"Kyrgyz Republic","KGZ","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.5","2.5","2.5","2.5","2.5","2.4","2.4","2.4","2.3","2.2","2.1","2","2","1.9","1.8","1.8","1.8","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.6","1.6","1.6","1.5",
"Cambodia","KHM","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.8","8.4","8","7.6","7.2","6.8","6.4","6.1","5.7","5.4","5.1","4.8","4.5","4.3","4","3.7","3.5","3.3","3.1","2.9","2.7","2.6","2.4","2.3","2.1","2.1","2","1.9","1.8","1.8","1.7","1.7",
"Kiribati","KIR","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","5.8","5.7","5.5","5.4","5.3","5.2","5.1","5","4.9","4.9","4.8","4.7","4.7","4.7","4.7","4.7","4.7","4.7","4.7","4.7","4.6","4.6","4.5","4.4","4.3","4.2","4.2","4.1","4","3.9","3.8",
"St. Kitts and Nevis","KNA","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4","2.4","2.3","2.3","2.3","2.3","2.2","2.2","2.2","2.1","2.1","2","2","1.9","1.9","1.8","1.8","1.8","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.6","1.6","1.6","1.5",
"Korea, Rep.","KOR","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","1.8","1.7","1.7","1.6","1.5","1.4","1.3","1.2","1.1","1","1","0.9","0.9","0.8","0.8","0.7","0.7","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4",
"Kuwait","KWT","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","1.7","1.7","1.6","1.6","1.5","1.5","1.5","1.4","1.4","1.4","1.4","1.4","1.3","1.3","1.3","1.3","1.2","1.2","1.2","1.2","1.1","1.1","1.1","1","1","1","1","1","1","0.9","0.9",
